Label,Name,ID,Namespace,Abs­tract,Substi­tu­tion Group,Type,Per­iod Type,Bal­ance,Nillable,Typed Domain Ref,Facets,Doc­u­men­ta­tion
country:TN,TN,country_TN,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:TO,TO,country_TO,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:TP,TP,country_TP,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:TR,TR,country_TR,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:TT,TT,country_TT,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:TV,TV,country_TV,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:TW,TW,country_TW,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:TZ,TZ,country_TZ,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:UA,UA,country_UA,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:UG,UG,country_UG,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:UM,UM,country_UM,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:US,US,country_US,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:UY,UY,country_UY,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:UZ,UZ,country_UZ,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:VA,VA,country_VA,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:VC,VC,country_VC,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:VE,VE,country_VE,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:VG,VG,country_VG,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:VI,VI,country_VI,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:VN,VN,country_VN,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:VU,VU,country_VU,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:WF,WF,country_WF,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:WS,WS,country_WS,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:YE,YE,country_YE,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:YT,YT,country_YT,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:YU,YU,country_YU,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:ZA,ZA,country_ZA,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:ZM,ZM,country_ZM,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:ZR,ZR,country_ZR,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
country:ZW,ZW,country_ZW,https://xbrl.org/2024/iso3166,true,xbrli:item,dtr:domainItemType,duration,,true,,length=0,
esrs:AbilityToImplementActionOrActionPlanDependsOnSpecificPreconditions,AbilityToImplementActionOrActionPlanDependsOnSpecificPreconditions,esrs_AbilityToImplementActionOrActionPlanDependsOnSpecificPreconditions,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:AbsoluteOrRelativeTarget,AbsoluteOrRelativeTarget,esrs_AbsoluteOrRelativeTarget,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,enum2:enumerationItemType,duration,,true,,pattern=[A-Za-z][-A-Za-z0-9+-.]*:\S+#[_A-Za-zÀ-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�][_\-\.·A-Za-z0-9À-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�̀-ͯ‿-⁀]*,
esrs:AbsoluteOrRelativeTargetAxis,AbsoluteOrRelativeTargetAxis,esrs_AbsoluteOrRelativeTargetAxis,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:dimensionItem,xbrli:stringItemType,duration,,true,,,
esrs:AbsoluteOrRelativeTargetMember,AbsoluteOrRelativeTargetMember,esrs_AbsoluteOrRelativeTargetMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:AbsoluteTargetMember,AbsoluteTargetMember,esrs_AbsoluteTargetMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction,AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,dtr-types:ghgEmissionsItemType,duration,,true,,,
esrs:AbsoluteValueOfMarketBasedScope2GreenhouseGasEmissionsReduction,AbsoluteValueOfMarketBasedScope2GreenhouseGasEmissionsReduction,esrs_AbsoluteValueOfMarketBasedScope2GreenhouseGasEmissionsReduction,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,dtr-types:ghgEmissionsItemType,duration,,true,,,
esrs:AbsoluteValueOfScope1GreenhouseGasEmissionsReduction,AbsoluteValueOfScope1GreenhouseGasEmissionsReduction,esrs_AbsoluteValueOfScope1GreenhouseGasEmissionsReduction,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,dtr-types:ghgEmissionsItemType,duration,,true,,,
esrs:AbsoluteValueOfScope3GreenhouseGasEmissionsReduction,AbsoluteValueOfScope3GreenhouseGasEmissionsReduction,esrs_AbsoluteValueOfScope3GreenhouseGasEmissionsReduction,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,dtr-types:ghgEmissionsItemType,duration,,true,,,
esrs:AbsoluteValueOfTotalGreenhouseGasEmissionsReduction,AbsoluteValueOfTotalGreenhouseGasEmissionsReduction,esrs_AbsoluteValueOfTotalGreenhouseGasEmissionsReduction,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,dtr-types:ghgEmissionsItemType,duration,,true,,,
esrs:AccessToProductsAndServicesMember,AccessToProductsAndServicesMember,esrs_AccessToProductsAndServicesMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:AccessToQualityInformationMember,AccessToQualityInformationMember,esrs_AccessToQualityInformationMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:AccessibilityOfThirdPartyMechanismsAxis,AccessibilityOfThirdPartyMechanismsAxis,esrs_AccessibilityOfThirdPartyMechanismsAxis,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:dimensionItem,xbrli:stringItemType,duration,,true,,,
esrs:AccessibilityOfThirdPartyMechanismsForAffectedCommunities,AccessibilityOfThirdPartyMechanismsForAffectedCommunities,esrs_AccessibilityOfThirdPartyMechanismsForAffectedCommunities,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,enum2:enumerationSetItemType,duration,,true,,pattern=([A-Za-z][-A-Za-z0-9+-.]*:\S+#[_A-Za-zÀ-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�][_\-\.·A-Za-z0-9À-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�̀-ͯ‿-⁀]*( [A-Za-z][-A-Za-z0-9+-.]*:\S+#[_A-Za-zÀ-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�][_\-\.·A-Za-z0-9À-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�̀-ͯ‿-⁀]*)*)?,
esrs:AccessibilityOfThirdPartyMechanismsForConsumersAndEndusers,AccessibilityOfThirdPartyMechanismsForConsumersAndEndusers,esrs_AccessibilityOfThirdPartyMechanismsForConsumersAndEndusers,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,enum2:enumerationSetItemType,duration,,true,,pattern=([A-Za-z][-A-Za-z0-9+-.]*:\S+#[_A-Za-zÀ-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�][_\-\.·A-Za-z0-9À-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�̀-ͯ‿-⁀]*( [A-Za-z][-A-Za-z0-9+-.]*:\S+#[_A-Za-zÀ-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�][_\-\.·A-Za-z0-9À-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�̀-ͯ‿-⁀]*)*)?,
esrs:AccessibilityOfThirdPartyMechanismsForOwnWorkforce,AccessibilityOfThirdPartyMechanismsForOwnWorkforce,esrs_AccessibilityOfThirdPartyMechanismsForOwnWorkforce,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,enum2:enumerationSetItemType,duration,,true,,pattern=([A-Za-z][-A-Za-z0-9+-.]*:\S+#[_A-Za-zÀ-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�][_\-\.·A-Za-z0-9À-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�̀-ͯ‿-⁀]*( [A-Za-z][-A-Za-z0-9+-.]*:\S+#[_A-Za-zÀ-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�][_\-\.·A-Za-z0-9À-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�̀-ͯ‿-⁀]*)*)?,
esrs:AccessibilityOfThirdPartyMechanismsForValueChainWorkers,AccessibilityOfThirdPartyMechanismsForValueChainWorkers,esrs_AccessibilityOfThirdPartyMechanismsForValueChainWorkers,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,enum2:enumerationSetItemType,duration,,true,,pattern=([A-Za-z][-A-Za-z0-9+-.]*:\S+#[_A-Za-zÀ-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�][_\-\.·A-Za-z0-9À-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�̀-ͯ‿-⁀]*( [A-Za-z][-A-Za-z0-9+-.]*:\S+#[_A-Za-zÀ-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�][_\-\.·A-Za-z0-9À-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�̀-ͯ‿-⁀]*)*)?,
esrs:AccessibilityOfThirdPartyMechanismsMember,AccessibilityOfThirdPartyMechanismsMember,esrs_AccessibilityOfThirdPartyMechanismsMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:AchieveGenderEqualityAndEmpowerAllWomenAndGirlsMember,AchieveGenderEqualityAndEmpowerAllWomenAndGirlsMember,esrs_AchieveGenderEqualityAndEmpowerAllWomenAndGirlsMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:AchievedGHGEmissionReductions,AchievedGHGEmissionReductions,esrs_AchievedGHGEmissionReductions,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,dtr-types:ghgEmissionsItemType,duration,,true,,,
esrs:ActionCoversActionsTakenToPreventWasteGenerationInUpstreamAndDownstreamValueChain,ActionCoversActionsTakenToPreventWasteGenerationInUpstreamAndDownstreamValueChain,esrs_ActionCoversActionsTakenToPreventWasteGenerationInUpstreamAndDownstreamValueChain,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ActionCoversApplicationOfCircularBusinessPractices,ActionCoversApplicationOfCircularBusinessPractices,esrs_ActionCoversApplicationOfCircularBusinessPractices,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ActionCoversApplicationOfCircularDesignAndOrHigherRatesOfEitherReuseRepairRefurbishingRemanufactureRepurposingOrRecycling,ActionCoversApplicationOfCircularDesignAndOrHigherRatesOfEitherReuseRepairRefurbishingRemanufactureRepurposingOrRecycling,esrs_ActionCoversApplicationOfCircularDesignAndOrHigherRatesOfEitherReuseRepairRefurbishingRemanufactureRepurposingOrRecycling,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ActionCoversHigherLevelsOfResourceEfficiencyInUseOfTechnicalAndBiologicalMaterialsAndOrWater,ActionCoversHigherLevelsOfResourceEfficiencyInUseOfTechnicalAndBiologicalMaterialsAndOrWater,esrs_ActionCoversHigherLevelsOfResourceEfficiencyInUseOfTechnicalAndBiologicalMaterialsAndOrWater,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ActionCoversHigherRatesOfUseOfSecondaryRawMaterialsRecyclates,ActionCoversHigherRatesOfUseOfSecondaryRawMaterialsRecyclates,esrs_ActionCoversHigherRatesOfUseOfSecondaryRawMaterialsRecyclates,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ActionCoversOptimisationOfWasteManagementInLineWithWasteHierarchy,ActionCoversOptimisationOfWasteManagementInLineWithWasteHierarchy,esrs_ActionCoversOptimisationOfWasteManagementInLineWithWasteHierarchy,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ActionIsTakenToAvoidCausingOrContributingToMaterialNegativeImpactsOnValueChainWorkersNOAffectedCommunitiesNOConsumersAndEndusersThroughOwnPractices,ActionIsTakenToAvoidCausingOrContributingToMaterialNegativeImpactsOnValueChainWorkersNOAffectedCommunitiesNOConsumersAndEndusersThroughOwnPractices,esrs_ActionIsTakenToAvoidCausingOrContributingToMaterialNegativeImpactsOnValueChainWorkersNOAffectedCommunitiesNOConsumersAndEndusersThroughOwnPractices,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ActionOccurrenceAxis,ActionOccurrenceAxis,esrs_ActionOccurrenceAxis,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:dimensionItem,xbrli:stringItemType,duration,,true,,,
esrs:ActionOccurrenceMember,ActionOccurrenceMember,esrs_ActionOccurrenceMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ActionPlanHasBeenImplementedAtSiteLevel,ActionPlanHasBeenImplementedAtSiteLevel,esrs_ActionPlanHasBeenImplementedAtSiteLevel,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ActionRelatesToAreasAtWaterRisk,ActionRelatesToAreasAtWaterRisk,esrs_ActionRelatesToAreasAtWaterRisk,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ActionRelatesToAreasOfHighwaterStress,ActionRelatesToAreasOfHighwaterStress,esrs_ActionRelatesToAreasOfHighwaterStress,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ActionToProvideAndOrEnableRemedyInRelationToActualMaterialImpactOnOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndUsersHasBeenTaken,ActionToProvideAndOrEnableRemedyInRelationToActualMaterialImpactOnOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndUsersHasBeenTaken,esrs_ActionToProvideAndOrEnableRemedyInRelationToActualMaterialImpactOnOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndUsersHasBeenTaken,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ActivitiesAreSubjectToIndustrialEmissionDirectiveIedAndRelevantBestAvailableTechniquesReferenceDocumentsBrefs,ActivitiesAreSubjectToIndustrialEmissionDirectiveIedAndRelevantBestAvailableTechniquesReferenceDocumentsBrefs,esrs_ActivitiesAreSubjectToIndustrialEmissionDirectiveIedAndRelevantBestAvailableTechniquesReferenceDocumentsBrefs,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ActivitiesRelatedToSitesLocatedInOrNearBiodiversitysensitiveAreasNegativelyAffectTheseAreasByLeadingToDeteriorationOfNaturalHabitatsAndHabitatsOfSpeciesAndToDisturbanceOfSpeciesForWhichProtectedAreaHasBeenDesignated,ActivitiesRelatedToSitesLocatedInOrNearBiodiversitysensitiveAreasNegativelyAffectTheseAreasByLeadingToDeteriorationOfNaturalHabitatsAndHabitatsOfSpeciesAndToDisturbanceOfSpeciesForWhichProtectedAreaHasBeenDesignated,esrs_ActivitiesRelatedToSitesLocatedInOrNearBiodiversitysensitiveAreasNegativelyAffectTheseAreasByLeadingToDeteriorationOfNaturalHabitatsAndHabitatsOfSpeciesAndToDisturbanceOfSpeciesForWhichProtectedAreaHasBeenDesignated,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ActualAndPotentialImpactsOnBiodiversityAndEcosystemsAtOwnSiteLocationsAndOrInUpstreamAndDownstreamValueChainHaveBeenIdentifiedAndAssessed,ActualAndPotentialImpactsOnBiodiversityAndEcosystemsAtOwnSiteLocationsAndOrInUpstreamAndDownstreamValueChainHaveBeenIdentifiedAndAssessed,esrs_ActualAndPotentialImpactsOnBiodiversityAndEcosystemsAtOwnSiteLocationsAndOrInUpstreamAndDownstreamValueChainHaveBeenIdentifiedAndAssessed,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ActualAndPotentialImpactsOnOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndusersInformAndContributeToAdaptingStrategyAndBusinessModel,ActualAndPotentialImpactsOnOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndusersInformAndContributeToAdaptingStrategyAndBusinessModel,esrs_ActualAndPotentialImpactsOnOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndusersInformAndContributeToAdaptingStrategyAndBusinessModel,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ActualAndPotentialImpactsOnOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndusersOriginateFromOrAreConnectedToStrategyAndBusinessModels,ActualAndPotentialImpactsOnOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndusersOriginateFromOrAreConnectedToStrategyAndBusinessModels,esrs_ActualAndPotentialImpactsOnOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndusersOriginateFromOrAreConnectedToStrategyAndBusinessModels,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:AdaptationSolutionOtherThanNaturebasedEngineeringOrTechnologicalMember,AdaptationSolutionOtherThanNaturebasedEngineeringOrTechnologicalMember,esrs_AdaptationSolutionOtherThanNaturebasedEngineeringOrTechnologicalMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:AdaptationSolutionTypeAxis,AdaptationSolutionTypeAxis,esrs_AdaptationSolutionTypeAxis,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:dimensionItem,xbrli:stringItemType,duration,,true,,,
esrs:AdaptationSolutionTypeMember,AdaptationSolutionTypeMember,esrs_AdaptationSolutionTypeMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
